YEAR,HOSPITAL,COUNTY,LATITUDE,LONGITUDE,Hospital Ratings,# of Cases
2022,Contra Costa Regional Medical Center,Contra Costa,38.00646,-122.13101,As Expected,259
2022,Sutter Delta Medical Center,Contra Costa,37.98222,-121.8054,As Expected,468
2022,John Muir Medical Center - Walnut Creek Campus,Contra Costa,37.91434,-122.04183,As Expected,545
2022,Kaiser Foundation Hospital - Walnut Creek,Contra Costa,37.8923,-122.05828,Worse,501
2022,John Muir Medical Center - Concord Campus,Contra Costa,37.98615,-122.03874,As Expected,714
2022,San Ramon Regional Medical Center,Contra Costa,37.77713,-121.96076,As Expected,174
2022,Kaiser Foundation Hospital - Antioch,Contra Costa,37.951975,-121.776854,As Expected,452
2022,Sutter Coast Hospital,Del Norte,41.77278,-124.19514,As Expected,88
2022,Barton Memorial Hospital,El Dorado,38.91224,-119.99784,Worse,41
2022,Marshall Medical Center,El Dorado,38.72557326,-120.7909638,As Expected,228
2022,Clovis Community Medical Center,Fresno,36.83745,-119.66072,Worse,594
2022,Coalinga Regional Medical Center,Fresno,36.15096,-120.33501,As Expected,27
2022,Community Regional Medical Center - Fresno,Fresno,36.74253,-119.78324,Worse,1436
2022,Sierra Kings District Hospital,Fresno,36.60789,-119.45145,As Expected,11
2022,Saint Agnes Medical Center,Fresno,36.8370782,-119.7649963,Worse,1250
2022,San Joaquin Valley Rehabilitation Hospital,Fresno,36.84034,-119.760671,As Expected,5
2022,Kaiser Foundation Hospital - Fresno,Fresno,36.84246,-119.7832,As Expected,344
2022,Glenn Medical Center,Glenn,39.52055,-122.20791,As Expected,9
2022,Mad River Community Hospital,Humboldt,40.90351,-124.09038,As Expected,30
2022,Jerold Phelps Community Hospital,Humboldt,40.10195,-123.79286,,
2022,Redwood Memorial Hospital,Humboldt,40.58267,-124.13549,As Expected,38
2022,Saint Joseph Hospital - Eureka,Humboldt,40.7832,-124.14216,As Expected,330
2022,El Centro Regional Medical Center,Imperial,32.78138,-115.49824,As Expected,212
2022,Pioneers Memorial Hospital,Imperial,32.96003,-115.55183,As Expected,104
2022,Northern Inyo Hospital,Inyo,37.36207,-118.40756,As Expected,24
2022,Delano Regional Medical Center,Kern,35.76143,-119.23706,As Expected,81
2022,Bakersfield Memorial Hospital,Kern,35.39051,-119.00658,Worse,620
2022,Kern Medical Center,Kern,35.380833,-118.967222,As Expected,247
2022,Kern Valley Healthcare District,Kern,35.63486,-118.40509,As Expected,16
2022,Mercy Hospital - Bakersfield,Kern,35.37323,-119.02715,As Expected,274
2022,Good Samaritan Hospital - Bakersfield,Kern,35.41216,-119.03913,As Expected,30
2022,Ridgecrest Regional Hospital,Kern,35.6404,-117.66996,As Expected,53
2022,San Joaquin Community Hospital,Kern,35.383064,-119.018775,Better,560
2022,Bakersfield Heart Hospital,Kern,35.38619,-119.04314,As Expected,312
2022,Adventist Health Tehachapi Valley,Kern,35.14302,-118.44924,As Expected,66
2022,Adventist Medical Center,Kings,36.3256247,-119.6683912,As Expected,416
2022,Saint Helena Hospital - Clearlake,Lake,38.93556,-122.6201,As Expected,61
2022,Sutter Lakeside Hospital,Lake,39.10232,-122.91003,As Expected,75
2022,Banner Lassen Medical Center,Lassen,40.42306,-120.64609,As Expected,44
2022,Alhambra Hospital,Los Angeles,34.08988,-118.1449,As Expected,122
2022,Antelope Valley Hospital,Los Angeles,34.68928,-118.15767,Worse,486
2022,Saint Mary Medical Center,Los Angeles,33.7802376,-118.1866412,As Expected,389
2022,Beverly Hospital,Los Angeles,34.01614,-118.10132,As Expected,300
2022,Brotman Medical Center,Los Angeles,34.02328,-118.39724,Better,378
2022,California Hospital Medical Center - Los Angeles,Los Angeles,34.03721,-118.26551,Better,730
2022,Casa Colina Hospital,Los Angeles,34.096265,-117.745655,As Expected,31
2022,Centinela Hospital Medical Center,Los Angeles,33.94917,-118.34788,As Expected,877
2022,City of Hope Helford Clinical Research Hospital,Los Angeles,34.13216,-117.97152,As Expected,22
2022,Community and Mission Hospital of Huntington Park - Slauson,Los Angeles,33.98929,-118.22466,As Expected,324
2022,Los Angeles Community Hospital,Los Angeles,34.01897,-118.1875,Better,342
2022,San Gabriel Valley Medical Center,Los Angeles,34.1024,-118.10503,As Expected,184
2022,Lakewood Regional Medical Center,Los Angeles,33.86016,-118.14837,As Expected,421
2022,Downey Regional Medical Center,Los Angeles,33.93515,-118.13196,As Expected,584
2022,East Los Angeles Doctors Hospital,Los Angeles,34.02383,-118.18377,As Expected,161
2022,Encino Hospital Medical Center,Los Angeles,34.15686,-118.48662,As Expected,80
2022,Foothill Presbyterian Hospital - Johnston Memorial,Los Angeles,34.13384,-117.87244,As Expected,206
2022,Garfield Medical Center,Los Angeles,34.06826,-118.12302,As Expected,294
2022,Glendale Adventist Medical Center - Wilson Terrace,Los Angeles,34.14951,-118.23109,As Expected,611
2022,Greater El Monte Community Hospital,Los Angeles,34.04827,-118.04257,As Expected,125
2022,Hollywood Community Hospital,Los Angeles,34.09628,-118.32501,As Expected,100
2022,Hollywood Presbyterian Medical Center,Los Angeles,34.09557,-118.29163,As Expected,493
2022,Providence Holy Cross Medical Center,Los Angeles,34.2791,-118.45951,As Expected,807
2022,Good Samaritan Hospital - Los Angeles,Los Angeles,34.05324,-118.26522,As Expected,597
2022,Huntington Memorial Hospital,Los Angeles,34.13565,-118.1518,As Expected,714
2022,Citrus Valley Medical Center - Inter Community Campus,Los Angeles,34.08993,-117.89264,As Expected,333
2022,Torrance Memorial Medical Center,Los Angeles,33.81258,-118.34388,As Expected,1173
2022,Kaiser Foundation Hospital - Sunset,Los Angeles,34.09823,-118.29545,As Expected,668
2022,Kaiser Foundation Hospital - Harbor City,Los Angeles,33.789,-118.29415,As Expected,622
2022,Kaiser Foundation Hospital - Panorama City,Los Angeles,34.21975,-118.43009,As Expected,251
2022,Kaiser Foundation Hospital - West Los Angeles,Los Angeles,34.03793,-118.37568,As Expected,312
2022,Providence Little Company of Mary Medical Center - Torrance,Los Angeles,33.83767,-118.35708,As Expected,719
2022,Marina Del Rey Hospital,Los Angeles,33.98125,-118.43971,As Expected,223
2022,Providence Tarzana Medical Center,Los Angeles,34.16985,-118.53136,As Expected,450
2022,Memorial Hospital of Gardena,Los Angeles,33.89246,-118.29493,As Expected,373
2022,Glendale Memorial Hospital and Medical Center,Los Angeles,34.1284,-118.25769,As Expected,391
2022,Mission Community Hospital - Panorama Campus,Los Angeles,34.22138,-118.45639,As Expected,161
2022,Long Beach Memorial Medical Center,Los Angeles,33.80801,-118.1852,As Expected,653
2022,Methodist Hospital of Southern California,Los Angeles,34.13603,-118.03879,As Expected,409
2022,Monterey Park Hospital,Los Angeles,34.05308,-118.13665,As Expected,138
2022,Cedars Sinai Medical Center,Los Angeles,34.07681,-118.38061,As Expected,1585
2022,Northridge Hospital Medical Center,Los Angeles,34.22075,-118.53186,As Expected,507
2022,Norwalk Community Hospital,Los Angeles,33.91108,-118.0644,As Expected,107
2022,Pacific Hospital of Long Beach,Los Angeles,33.80759,-118.19355,As Expected,100
2022,Pomona Valley Hospital Medical Center,Los Angeles,34.07852,-117.75234,As Expected,837
2022,Presbyterian Intercommunity Hospital,Los Angeles,33.96775,-118.04671,As Expected,961
2022,Citrus Valley Medical Center - Queen of the Valley Campus,Los Angeles,34.06242,-117.94528,As Expected,308
2022,Silver Lake Medical Center - Downtown Campus,Los Angeles,34.06879,-118.26324,As Expected,28
2022,San Dimas Community Hospital,Los Angeles,34.09922,-117.83218,As Expected,85
2022,Providence Little Company of Mary Medical Center - San Pedro,Los Angeles,33.73798,-118.30557,As Expected,239
2022,Santa Monica - UCLA Medical Center and Orthopedic Hospital,Los Angeles,34.02755,-118.48623,As Expected,382
2022,Pacifica Hospital of the Valley,Los Angeles,34.24088,-118.39555,As Expected,35
2022,Sherman Oaks Hospital,Los Angeles,34.15995,-118.4488,As Expected,185
2022,Saint Francis Medical Center,Los Angeles,33.93085,-118.20415,As Expected,556
2022,Saint John's Health Center,Los Angeles,34.0298085,-118.478687,Worse,303
2022,Providence Saint Joseph Medical Center,Los Angeles,34.1559,-118.32711,As Expected,586
2022,Coast Plaza Doctors Hospital,Los Angeles,33.91264,-118.09906,As Expected,138
2022,Ronald Reagan UCLA Medical Center,Los Angeles,34.068889,-118.445,Better,542
2022,Valley Presbyterian Hospital,Los Angeles,34.19399,-118.46196,As Expected,465
2022,Verdugo Hills Hospital,Los Angeles,34.20557,-118.2152,As Expected,210
2022,West Covina Medical Center,Los Angeles,34.07042,-117.94505,,
2022,West Hills Hospital and Medical Center,Los Angeles,34.20365,-118.6294,As Expected,323
2022,White Memorial Medical Center,Los Angeles,34.051,-118.21739,As Expected,565
2022,Whittier Hospital Medical Center,Los Angeles,33.95379,-118.00303,As Expected,211
2022,Henry Mayo Newhall Memorial Hospital,Los Angeles,34.39637,-118.55324,As Expected,381
2022,Los Angeles County/Harbor - UCLA Medical Center,Los Angeles,33.83149,-118.29332,As Expected,721
2022,Los Angeles County/University of Southern California Medical Center,Los Angeles,34.05982,-118.21031,Better,1238
2022,Los Angeles County/Olive View - UCLA Medical Center,Los Angeles,34.32418,-118.45255,As Expected,612
2022,Los Angeles County/Rancho Los Amigos National Rehabilitation Center,Los Angeles,33.92723,-118.15795,As Expected,22
2022,Kaiser Foundation Hospital - Woodland Hills,Los Angeles,34.17198,-118.58829,As Expected,348
2022,University of Southern California University Hospital,Los Angeles,34.06284,-118.20287,As Expected,205
2022,Kaiser Foundation Hospital - Baldwin Park,Los Angeles,34.06348,-117.986,As Expected,486
2022,Kaiser Foundation Hospital - Downey,Los Angeles,33.9171234,-118.1290216,As Expected,598
2022,Palmdale Regional Medical Center,Los Angeles,34.5843754,-118.1443461,As Expected,390
2022,Madera Community Hospital,Madera,36.94535,-120.04561,As Expected,104
2022,Kaiser Foundation Hospital - San Rafael,Marin,38.0041,-122.55376,As Expected,178
2022,Marin General Hospital,Marin,37.94651,-122.53715,Better,315
2022,Novato Community Hospital,Marin,38.09749,-122.55887,As Expected,76
2022,John C. Fremont Healthcare District,Mariposa,37.50126,-119.97714,As Expected,14
2022,Mendocino Coast District Hospital,Mendocino,39.4326,-123.80068,As Expected,40
2022,Ukiah Valley Medical Center,Mendocino,39.1528,-123.20363,As Expected,159
2022,Frank R. Howard Memorial Hospital,Mendocino,39.39927,-123.35486,As Expected,49
2022,Memorial Hospital Los Banos,Merced,37.06273,-120.86147,As Expected,83
2022,Mercy Medical Center - Merced,Merced,37.3402309,-120.4651815,As Expected,648
2022,Modoc Medical Center,Modoc,41.48747,-120.55285,As Expected,10
2022,Mammoth Hospital,Mono,37.64524,-118.96408,As Expected,12
2022,Community Hospital Monterey Peninsula,Monterey,36.59827,-121.92488,Better,538
2022,George L. Mee Memorial Hospital,Monterey,36.2071,-121.1325,As Expected,12
2022,Salinas Valley Memorial Hospital,Monterey,36.66022,-121.6481,As Expected,580
2022,Natividad Medical Center,Monterey,36.69686,-121.6297,As Expected,113
2022,Queen of the Valley Hospital - Napa,Napa,38.32363,-122.296,As Expected,260
2022,Saint Helena Hospital,Napa,38.53937349,-122.473003,As Expected,163
2022,Sierra Nevada Memorial Hospital,Nevada,39.22932,-121.04748,As Expected,236
2022,Tahoe Forest Hospital,Nevada,39.3245579,-120.2014553,As Expected,28
2022,Orange Coast Memorial Medical Center,Orange,33.70162,-117.95524,As Expected,424
2022,AHMC Anaheim Regional Medical Center,Orange,33.84725,-117.93248,As Expected,198
2022,Chapman Medical Center,Orange,33.78785,-117.82586,As Expected,23
2022,Fountain Valley Regional Hospital and Medical Center - Euclid,Orange,33.71546,-117.93694,As Expected,505
2022,Western Medical Center - Anaheim,Orange,33.8209,-117.90921,As Expected,53
2022,Hoag Memorial Hospital Presbyterian,Orange,33.62526,-117.92949,As Expected,807
2022,Huntington Beach Hospital,Orange,33.70442,-117.98895,As Expected,117
2022,La Palma Intercommunity Hospital,Orange,33.8485,-118.03737,As Expected,105
2022,Los Alamitos Medical Center,Orange,33.80327,-118.0674,As Expected,412
2022,Coastal Communities Hospital,Orange,33.71112,-117.88539,As Expected,41
2022,Mission Hospital Regional Medical Center,Orange,33.56279,-117.66768,Better,379
2022,UC Irvine Medical Center,Orange,33.7889,-117.89064,As Expected,501
2022,Garden Grove Hospital and Medical Center,Orange,33.7745089,-117.9130315,As Expected,132
2022,Placentia Linda Hospital,Orange,33.88704521,-117.8431129,As Expected,177
2022,Saddleback Memorial Medical Center,Orange,33.60796,-117.70837,As Expected,485
2022,Mission Hospital Laguna Beach,Orange,33.4997391,-117.7422502,As Expected,54
2022,Saint Joseph Hospital - Orange,Orange,33.7823,-117.86516,As Expected,580
2022,Saint Jude Medical Center,Orange,33.89349,-117.92851,As Expected,559
2022,Foothill Regional Medical Center,Orange,33.73119,-117.82903,As Expected,87
2022,West Anaheim Medical Center,Orange,33.82482,-117.99492,As Expected,230
2022,Western Medical Center - Santa Ana,Orange,33.75361,-117.83398,As Expected,180
2022,Kaiser Foundation Hospital – Orange County – Anaheim,Orange,33.8544317,-117.8439815,As Expected,689
2022,Hoag Orthopedic Institute,Orange,33.6617789,-117.7735916,,
2022,Sutter Auburn Faith Hospital,Placer,38.94452,-121.0982,As Expected,138
2022,Sutter Roseville Medical Center,Placer,38.76439,-121.25055,As Expected,738
2022,Kaiser Foundation Hospital - Roseville,Placer,38.74636,-121.25107,Worse,741
2022,Eastern Plumas Hospital - Portola Campus,Plumas,39.8052,-120.47088,,
2022,Plumas District Hospital,Plumas,39.93938,-120.96244,As Expected,11
2022,Seneca Healthcare District,Plumas,40.30518,-121.23421,,
2022,Corona Regional Medical Center - Main,Riverside,33.8733354,-117.5668015,As Expected,397
2022,Desert Regional Medical Center,Riverside,33.83932,-116.54549,As Expected,457
2022,Eisenhower Medical Center,Riverside,33.76418,-116.40808,As Expected,1026
2022,Hemet Valley Medical Center,Riverside,33.75113,-116.95958,As Expected,395
2022,John F. Kennedy Memorial Hospital,Riverside,33.70677,-116.23391,As Expected,255
2022,Palo Verde Hospital,Riverside,33.61315,-114.5956,As Expected,6
2022,Parkview Community Hospital Medical Center,Riverside,33.92573,-117.43996,As Expected,231
2022,Riverside Community Hospital,Riverside,33.97641,-117.37997,Better,807
2022,San Gorgonio Memorial Hospital,Riverside,33.9295,-116.94678,As Expected,140
2022,Menifee Valley Medical Center,Riverside,33.72146,-117.15691,As Expected,78
2022,Kaiser Foundation Hospital - Riverside,Riverside,33.9063,-117.47082,Worse,263
2022,Kaiser Foundation Hospital - Moreno Valley,Riverside,33.89519,-117.18094,As Expected,171
2022,Southwest Healthcare System - Murrieta,Riverside,33.55788,-117.18488,As Expected,390
2022,Riverside County Regional Medical Center,Riverside,33.91187,-117.19525,As Expected,661
2022,Vibra Rehabilitation Hospital of Rancho Mirage,Riverside,33.81487,-116.43945,,
2022,Temecula Valley,Riverside,33.4795943,-117.1048018,As Expected,607
2022,Loma Linda University Medical Center - Murrieta,Riverside,33.6122263,-117.1624483,As Expected,556
2022,Kaiser Foundation Hospital - Sacramento/Roseville-Morse,Sacramento,38.60197,-121.39232,Worse,594
2022,Mercy General Hospital,Sacramento,38.56955,-121.45271,As Expected,824
2022,Mercy San Juan Hospital,Sacramento,38.66818,-121.31261,As Expected,985
2022,Methodist Hospital of Sacramento,Sacramento,38.46416,-121.41744,As Expected,542
2022,UC Davis Medical Center,Sacramento,38.55438,-121.45738,Better,1063
2022,Sutter General Hospital,Sacramento,38.57176,-121.47008,As Expected,900
2022,Kaiser Foundation Hospital - South Sacramento,Sacramento,38.47144,-121.42409,As Expected,841
2022,Mercy Hospital - Folsom,Sacramento,38.67223,-121.1428,As Expected,391
2022,Hazel Hawkins Memorial Hospital,San Benito,36.835,-121.38609,As Expected,81
2022,Bear Valley Community Hospital,San Bernardino,34.24728,-116.88988,As Expected,5
2022,Chino Valley Medical Center,San Bernardino,34.02626,-117.687,As Expected,228
2022,Montclair Hospital Medical Center,San Bernardino,34.07774,-117.69603,As Expected,121
2022,Kaiser Foundation Hospital - Fontana,San Bernardino,34.0725,-117.43549,As Expected,835
2022,Loma Linda University Medical Center,San Bernardino,34.05164,-117.26146,As Expected,1068
2022,Mountains Community Hospital,San Bernardino,34.26583,-117.16716,As Expected,4
2022,Redlands Community Hospital,San Bernardino,34.03699,-117.2044,As Expected,296
2022,San Antonio Community Hospital,San Bernardino,34.10056,-117.63828,As Expected,673
2022,Community Hospital of San Bernardino,San Bernardino,34.13138,-117.32245,As Expected,206
2022,Saint Bernadine Medical Center,San Bernardino,34.1341,-117.27865,Better,752
2022,Saint Mary Regional Medical Center,San Bernardino,34.54053,-117.26535,As Expected,735
2022,Victor Valley Community Hospital,San Bernardino,34.5281768,-117.2925622,As Expected,147
2022,Colorado River Medical Center,San Bernardino,34.8325,-114.61818,As Expected,15
2022,Hi-Desert Medical Center,San Bernardino,34.13323,-116.27654,As Expected,83
2022,Desert Valley Hospital,San Bernardino,34.47093,-117.29778,As Expected,497
2022,Arrowhead Regional Medical Center,San Bernardino,34.07163215,-117.3527761,As Expected,478
2022,Barstow Community Hospital,San Bernardino,34.8935263,-117.0168841,As Expected,92
2022,Alvarado Hospital,San Diego,32.77708,-117.05683,As Expected,259
